id,AtomicOrbitals|HOMO_element,ElementFraction|Al,ElementFraction|K,ElementFraction|F,ElementProperty|MagpieData avg_dev Number,ElementProperty|MagpieData avg_dev MendeleevNumber,ElementProperty|MagpieData avg_dev Electronegativity,ElementFraction|B,ElementProperty|MagpieData mean Number,ElementProperty|MagpieData mean MendeleevNumber,ElementProperty|MagpieData mean MeltingT,BandCenter|band center,Stoichiometry|0-norm,Miedema|Miedema_deltaH_ss_min,ElementProperty|MagpieData mean CovalentRadius,ValenceOrbital|frac p valence electrons,ElementProperty|MagpieData minimum NpValence,YangSolidSolution|Yang delta,ElementProperty|MagpieData avg_dev NpUnfilled,YangSolidSolution|Yang omega,ValenceOrbital|avg d valence electrons,ElementFraction|Te,ElementProperty|MagpieData range Column,AtomicOrbitals|HOMO_character,AtomicOrbitals|gap_AO,TMetalFraction|transition metal fraction,ElementProperty|MagpieData mean SpaceGroupNumber,ElementProperty|MagpieData mean GSbandgap,IonProperty|max ionic char,ElementProperty|MagpieData mean Column,ElementFraction|Se,ElementProperty|MagpieData minimum NdValence,ElementProperty|MagpieData mean Row,ElementProperty|MagpieData mean NValence,ElementFraction|S,ValenceOrbital|frac d valence electrons,ElementProperty|MagpieData mean GSvolume_pa,ElementProperty|MagpieData mean NUnfilled,ElementProperty|MagpieData minimum MeltingT,ElementProperty|MagpieData mode NpValence,ElementProperty|MagpieData minimum Row,Miedema|Miedema_deltaH_inter,ElementProperty|MagpieData range GSbandgap,ElementProperty|MagpieData mean Electronegativity,ElementProperty|MagpieData maximum Column,ElementProperty|MagpieData range GSvolume_pa,ElementProperty|MagpieData mode GSbandgap,ElementProperty|MagpieData mode NdValence,ElementProperty|MagpieData range SpaceGroupNumber,ElementProperty|MagpieData mode SpaceGroupNumber,AtomicOrbitals|LUMO_element,IonProperty|avg ionic char,ElementProperty|MagpieData range CovalentRadius,ElementProperty|MagpieData minimum GSvolume_pa,ElementProperty|MagpieData maximum Electronegativity,ElementProperty|MagpieData mode NValence,ElementProperty|MagpieData range NdValence,ElementProperty|MagpieData minimum NValence,ElementProperty|MagpieData avg_dev Column,ElementProperty|MagpieData minimum Number,ElementProperty|MagpieData maximum MendeleevNumber,ElementProperty|MagpieData mode CovalentRadius,ElementProperty|MagpieData maximum NValence,ElementProperty|MagpieData avg_dev NdUnfilled,ElementProperty|MagpieData minimum CovalentRadius,ElementProperty|MagpieData minimum MendeleevNumber,ElementProperty|MagpieData mode MendeleevNumber,ElementProperty|MagpieData minimum SpaceGroupNumber,ValenceOrbital|avg p valence electrons,ElementProperty|MagpieData mode MeltingT,ElementProperty|MagpieData avg_dev GSbandgap,ElementProperty|MagpieData mode AtomicWeight,ElementProperty|MagpieData range MeltingT,ElementProperty|MagpieData mode GSvolume_pa,ElementProperty|MagpieData avg_dev NUnfilled,Stoichiometry|3-norm,ElementProperty|MagpieData mode Row,ElementProperty|MagpieData range AtomicWeight,ElementProperty|MagpieData mean NpUnfilled,ElementProperty|MagpieData mode Number,ElementProperty|MagpieData maximum GSbandgap,ElementProperty|MagpieData maximum MeltingT,Miedema|Miedema_deltaH_amor,ElementProperty|MagpieData mode Electronegativity,ElementProperty|MagpieData maximum Number,ElementProperty|MagpieData range MendeleevNumber,ElementProperty|MagpieData maximum GSvolume_pa,ElementProperty|MagpieData minimum Column,ElementProperty|MagpieData avg_dev SpaceGroupNumber,ElementProperty|MagpieData avg_dev NpValence,ElementProperty|MagpieData maximum NpValence,ElementProperty|MagpieData mode Column,ElementProperty|MagpieData mean NsValence,ElementProperty|MagpieData minimum AtomicWeight,ElementProperty|MagpieData maximum NdValence,ElementProperty|MagpieData range Electronegativity,ElementFraction|O,ElementProperty|MagpieData mean NpValence,ElementProperty|MagpieData maximum CovalentRadius,ElementProperty|MagpieData minimum Electronegativity
id12,47,0.0,0.0,0.0,17.75,10.03125,0.72375,0.0,25.75,78.375,626.74875,-2.6161959792034706,3,0.0,102.25,0.2638888888888889,0.0,0.373031948236645,1.03125,5076948.701528161,5.0,0.0,5.0,3.0,0.0,0.375,111.125,0.0,0.4344886992597051,14.0,0.0,0.0,3.375,9.0,0.0,0.5555555555555556,13.448125,1.75,54.8,4.0,2.0,0.0,0.0,2.71625,16.0,13.07,0.0,0.0,213.0,12.0,47,0.1026682817267535,79.0,9.105,3.44,6.0,10.0,6.0,2.25,8.0,87.0,66.0,15.0,0.0,66.0,65.0,87.0,12.0,2.375,54.8,0.0,15.9994,1180.13,9.105,0.5625,0.5642946794342502,2.0,91.86880000000001,1.375,8.0,0.0,1234.93,0.0,3.44,47.0,22.0,22.175,11.0,99.125,1.78125,4.0,16.0,1.625,15.9994,10.0,1.51,0.5,2.375,145.0,1.93
id13,47,0.0,0.0,0.0,0.375,1.125,0.10125000000000012,0.0,46.75,64.25,1383.21,-1.994222683887005,2,-0.04592120047862646,143.5,0.0,0.0,0.006035020235431627,0.0,1.2317825958204462,10.0,0.0,1.0,1.0,0.0,1.0,225.0,0.0,0.018059929014893283,10.75,0.0,10.0,5.0,10.75,0.0,0.9302325581395349,15.849999999999998,0.75,1234.93,0.0,5.0,-0.07304858253925332,0.0,1.9975,11.0,1.9199999999999982,0.0,10.0,0.0,225.0,47,0.0033862366902924906,6.0,14.41,2.2,11.0,0.0,10.0,0.375,46.0,65.0,145.0,11.0,0.0,139.0,62.0,65.0,225.0,0.0,1234.93,0.0,107.8682,593.1199999999999,16.33,0.375,0.7591472429689157,5.0,1.4482,0.0,47.0,0.0,1828.05,-0.016875984404579828,1.93,47.0,3.0,16.33,10.0,0.0,0.0,0.0,11.0,0.75,106.42,10.0,0.27000000000000024,0.0,0.0,145.0,1.93
id14,44,0.0,0.0,0.0,19.125,12.125,0.72125,0.0,27.125,74.875,816.37375,-2.619184230360915,3,0.0,105.625,0.24615384615384617,0.0,0.3783044234906621,1.0,6612997.074224999,4.625,0.0,8.0,3.0,0.0,0.5,114.625,0.0,0.4344886992597051,13.125,0.0,0.0,3.5,8.125,0.0,0.5692307692307692,12.364999999999998,1.875,54.8,4.0,2.0,0.0,0.0,2.71875,16.0,7.224999999999998,0.0,0.0,213.0,12.0,44,0.10225950096552253,80.0,9.105,3.44,6.0,10.0,6.0,2.875,8.0,87.0,66.0,11.0,0.65625,66.0,56.0,87.0,12.0,2.0,54.8,0.0,15.9994,2552.2,9.105,0.65625,0.5642946794342502,2.0,91.86880000000001,1.0,8.0,0.0,2607.0,0.0,3.44,47.0,31.0,16.33,8.0,102.625,2.0,4.0,16.0,1.5,15.9994,10.0,1.51,0.5,2.0,146.0,1.93
id15,47,0.0,0.0,0.0,20.0,11.319444444444445,0.6941666666666667,0.0,28.0,78.58333333333333,574.1916666666667,-2.6464776852247884,3,0.0,105.0,0.2685185185185185,0.0,0.0,0.9166666666666666,4384417.668926837,5.0,0.0,6.0,3.0,0.0,0.4166666666666667,105.08333333333333,0.08850000000000001,0.4344886992597051,14.0,0.0,0.0,3.5,9.0,0.0,0.5555555555555556,14.941249999999998,1.5,54.8,4.0,2.0,0.0,1.062,2.7458333333333336,17.0,33.91,0.0,0.0,213.0,12.0,47,0.10072851380163955,79.0,9.105,3.44,6.0,10.0,6.0,2.5,8.0,96.0,66.0,17.0,0.0,66.0,65.0,87.0,12.0,2.4166666666666665,54.8,0.16225,15.9994,1180.13,9.105,0.5,0.5827658880984057,2.0,110.90507000000001,1.0833333333333333,8.0,1.062,1234.93,0.0,3.44,53.0,31.0,43.015,11.0,99.93055555555556,2.013888888888889,5.0,16.0,1.5833333333333333,15.9994,10.0,1.51,0.5,2.4166666666666665,145.0,1.93
id16,47,0.0,0.0,0.0,9.619834710743802,12.49586776859504,0.31933884297520676,0.0,42.45454545454545,74.81818181818181,926.8118181818182,-2.1567978441378086,3,0.0,136.63636363636363,0.14634146341463417,0.0,0.0,0.6942148760330578,6993025.420851079,8.181818181818182,0.0,6.0,1.0,0.0,0.6363636363636364,167.54545454545453,0.5934545454545455,0.1247318653784052,13.0,0.0,0.0,4.636363636363637,11.181818181818182,0.18181818181818182,0.7317073170731707,22.90125,1.1818181818181819,386.85,0.0,3.0,0.0,2.202,2.180909090909091,17.0,26.685000000000002,0.0,10.0,161.0,225.0,47,0.026082421984133,40.0,16.33,2.66,11.0,10.0,6.0,2.5454545454545454,16.0,96.0,145.0,17.0,0.0,105.0,65.0,65.0,64.0,1.6363636363636365,1234.93,0.7553057851239671,107.8682,848.08,16.33,0.2975206611570248,0.6461085146520509,5.0,94.83947,0.5454545454545454,47.0,2.202,1234.93,0.0,1.93,53.0,31.0,43.015,11.0,73.12396694214875,2.0826446280991733,5.0,11.0,1.3636363636363635,32.065,10.0,0.7300000000000002,0.0,1.6363636363636365,145.0,1.93
id17,16,0.0,0.0,0.0,14.326530612244897,11.214285714285714,0.303061224489796,0.0,32.714285714285715,76.21428571428571,861.7621428571429,-2.204766308566708,3,0.0,126.0,0.21093750000000003,0.0,0.15974961116149516,1.0714285714285714,6435363.224649929,5.714285714285714,0.0,5.0,2.0,0.0,0.5,154.35714285714286,0.9437142857142857,0.1002380044323461,13.428571428571429,0.0,0.0,4.071428571428571,9.142857142857142,0.42857142857142855,0.625,20.800446428571426,1.5714285714285714,388.36,0.0,3.0,0.0,2.202,2.2264285714285714,16.0,9.456875,0.0,10.0,155.0,225.0,16,0.02323359434799356,40.0,16.33,2.58,11.0,10.0,6.0,2.4285714285714284,16.0,88.0,145.0,15.0,0.0,105.0,65.0,65.0,70.0,1.9285714285714286,1234.93,1.0785306122448979,107.8682,846.57,16.33,0.5714285714285714,0.5887550428297939,5.0,75.8032,1.0714285714285714,47.0,2.202,1234.93,0.0,1.93,47.0,23.0,25.786875,11.0,72.3061224489796,1.9285714285714286,4.0,11.0,1.5,32.065,10.0,0.6500000000000001,0.0,1.9285714285714286,145.0,1.93
id19,47,0.0,0.0,0.0,18.18836565096953,10.044321329639887,0.687202216066482,0.0,22.31578947368421,78.63157894736842,490.018947368421,-2.7622235386240117,3,0.0,95.36842105263158,0.3175675675675676,0.0,0.40799782506885274,0.969529085872576,3419198.881354987,3.6842105263157894,0.0,5.0,3.0,0.0,0.3684210526315789,100.05263157894737,0.33878947368421053,0.4344886992597051,14.105263157894736,0.0,0.0,3.1052631578947367,7.7894736842105265,0.0,0.47297297297297297,12.064934210526316,1.6842105263157894,54.8,4.0,2.0,0.0,6.437,2.8626315789473686,16.0,7.224999999999998,0.0,0.0,213.0,12.0,47,0.09901015898845235,79.0,9.105,3.44,6.0,10.0,5.0,2.2880886426592797,7.0,87.0,66.0,11.0,0.0,66.0,65.0,87.0,12.0,2.473684210526316,54.8,0.6419168975069252,15.9994,1180.13,9.105,0.5041551246537397,0.6250546679109442,2.0,93.8615,1.3157894736842106,8.0,6.437,1234.93,0.0,3.44,47.0,22.0,16.33,11.0,101.95567867036011,1.8227146814404434,4.0,16.0,1.631578947368421,14.0067,10.0,1.51,0.5789473684210527,2.473684210526316,145.0,1.93
id20,16,0.0,0.0,0.0,14.293333333333331,10.80888888888889,0.30773333333333336,0.0,33.6,75.13333333333334,894.7333333333333,-2.1734926923149023,3,0.0,127.33333333333333,0.1884057971014493,0.0,0.1580047968968907,1.1377777777777778,6563345.916504035,6.0,0.0,5.0,2.0,0.0,0.5333333333333333,163.0,0.9063333333333332,0.1002380044323461,13.2,0.0,0.0,4.133333333333334,9.2,0.4,0.6521739130434783,20.55775,1.6,388.36,0.0,3.0,0.0,2.202,2.195333333333333,16.0,9.456875,0.0,10.0,155.0,225.0,16,0.02352131844879956,40.0,16.33,2.58,11.0,10.0,6.0,2.3466666666666667,16.0,88.0,145.0,14.0,0.0,105.0,65.0,65.0,70.0,1.7333333333333334,1234.93,1.0365333333333333,107.8682,846.57,16.33,0.6400000000000001,0.6000000000000001,5.0,75.8032,1.0666666666666667,47.0,2.202,1234.93,0.0,1.93,47.0,23.0,25.786875,11.0,74.4,1.848888888888889,4.0,11.0,1.4666666666666666,32.065,10.0,0.6500000000000001,0.0,1.7333333333333334,145.0,1.93
id21,34,0.0,0.0,0.0,6.4,11.306666666666667,0.29599999999999993,0.0,42.0,75.6,889.9013333333334,-2.1597179693806403,3,0.0,134.6,0.13131313131313133,0.0,0.10125772250129692,1.1377777777777778,6527900.620920381,10.0,0.0,5.0,2.0,0.0,0.5333333333333333,135.0,0.31960000000000005,0.091626825790732,13.2,0.4,10.0,4.6,13.2,0.0,0.7575757575757576,21.296333333333333,1.6,494.0,0.0,4.0,0.0,0.799,2.1799999999999997,16.0,16.955,0.0,10.0,211.0,225.0,34,0.021777610495631105,25.0,16.33,2.55,11.0,0.0,11.0,2.3466666666666667,34.0,89.0,145.0,16.0,0.0,120.0,65.0,65.0,14.0,1.7333333333333334,1234.93,0.38352,107.8682,740.9300000000001,16.33,0.6400000000000001,0.6000000000000001,5.0,39.75,1.0666666666666667,47.0,0.799,1234.93,0.0,1.93,50.0,24.0,33.285,11.0,96.8,1.848888888888889,4.0,11.0,1.4666666666666666,78.96,10.0,0.6199999999999999,0.0,1.7333333333333334,145.0,1.93
id22,47,0.0,0.0,0.0,24.8448,9.446399999999999,0.692352,0.0,33.88,78.12,566.9764,-2.6249777770641054,3,0.0,107.24,0.19787985865724383,0.0,0.41380555174693434,1.152,4776595.69156108,5.2,0.0,5.0,3.0,0.0,0.36,122.76,0.0,0.4344886992597051,13.88,0.0,0.0,3.72,11.32,0.0,0.45936395759717313,14.746799999999999,1.96,54.8,4.0,2.0,0.0,0.0,2.7188,16.0,19.005,0.0,0.0,213.0,12.0,47,0.0976980901335795,80.0,9.105,3.44,6.0,10.0,6.0,2.0736,8.0,87.0,66.0,28.0,0.0,66.0,65.0,87.0,12.0,2.24,54.8,0.0,15.9994,1180.13,9.105,0.6912,0.544399360729202,2.0,191.20059999999998,1.6,8.0,0.0,1234.93,0.0,3.44,82.0,22.0,28.11,11.0,106.32959999999999,1.6896,4.0,16.0,1.64,15.9994,10.0,1.51,0.48,2.24,146.0,1.93
id23,53,0.0,0.0,0.0,17.76,10.575,0.69735,0.0,30.2,76.75,718.1210000000001,-2.4813490106988736,4,0.0,110.6,0.21354166666666666,0.0,0.0,1.15,6602669.068707094,6.0,0.0,6.0,2.0,0.0,0.45,131.75,0.09140000000000001,0.4344886992597051,13.6,0.0,0.0,3.7,9.6,0.0,0.625,15.441749999999995,1.7,54.8,0.0,2.0,0.0,1.062,2.5785,17.0,33.91,0.0,10.0,213.0,225.0,53,0.10041910068232802,79.0,9.105,3.44,11.0,10.0,6.0,2.3400000000000003,8.0,96.0,145.0,17.0,0.0,66.0,65.0,65.0,12.0,2.05,1234.93,0.15538000000000002,107.8682,1180.13,16.33,0.7,0.538608672507971,5.0,110.90507000000001,1.25,47.0,1.062,1234.93,0.0,1.93,53.0,31.0,43.015,11.0,102.575,1.8549999999999998,5.0,11.0,1.55,15.9994,10.0,1.51,0.4,2.05,145.0,1.93
id24,34,0.0,0.0,0.0,5.0,8.375,0.2474999999999999,0.0,37.0,81.75,828.2325000000001,-2.287038843821842,3,0.0,126.0,0.1896551724137931,0.0,0.0949924682465353,0.875,7159439.2541444665,10.0,0.0,5.0,2.0,0.04830899999999999,0.25,104.75,0.3995,0.091626825790732,14.5,0.5,10.0,4.25,14.5,0.0,0.6896551724137931,22.58625,2.0,494.0,4.0,4.0,0.0,0.799,2.3025,16.0,9.590000000000003,0.799,10.0,211.0,14.0,33,0.016628069596819783,26.0,16.33,2.55,16.0,0.0,11.0,1.75,33.0,89.0,120.0,16.0,0.0,119.0,65.0,89.0,14.0,2.75,494.0,0.3995,78.96,740.9300000000001,25.92,0.5,0.538608672507971,4.0,32.946600000000004,1.75,34.0,0.799,1234.93,0.0,2.55,47.0,24.0,25.92,11.0,90.75,1.375,4.0,16.0,1.75,74.9216,10.0,0.6199999999999999,0.0,2.75,145.0,1.93
id25,79,0.0,0.0,0.0,12.0,0.375,0.22874999999999995,0.0,71.0,65.75,1311.73,-2.3714535075931726,2,-0.04110365166933127,138.25,0.0,0.0,0.0030227762784796872,0.0,1.3628158764647544,10.0,0.0,0.0,1.0,0.0,0.25,225.0,0.0,0.08882927925662132,11.0,0.0,10.0,5.75,21.5,0.0,0.46511627906976744,16.607499999999998,1.0,1234.93,0.0,5.0,-0.052336619144265684,0.0,2.3875,11.0,0.370000000000001,0.0,10.0,0.0,225.0,79,0.016655489860616497,9.0,16.33,2.54,25.0,0.0,11.0,0.0,47.0,66.0,136.0,25.0,0.0,136.0,65.0,66.0,225.0,0.0,1337.33,0.0,196.966569,102.39999999999986,16.7,0.0,0.7591472429689157,6.0,89.09836899999999,0.0,79.0,0.0,1337.33,-0.0008831123769935909,2.54,79.0,1.0,16.7,11.0,0.0,0.0,0.0,11.0,1.0,107.8682,10.0,0.6100000000000001,0.0,0.0,145.0,1.93
id26,16,0.0,0.0,0.0,15.760000000000002,4.5,0.23879999999999998,0.0,25.6,84.5,474.409,-2.3667452511964475,4,0.0,113.7,0.38372093023255816,0.0,0.1817613719085897,0.54,4294878.947027133,2.0,0.0,5.0,2.0,0.0,0.1,66.1,1.6461999999999999,0.1002380044323461,15.2,0.0,0.0,3.5,8.6,0.6,0.23255813953488372,24.91417261904,2.2,317.3,4.0,3.0,0.0,2.202,2.3810000000000002,16.0,16.620000000000005,2.202,0.0,223.0,70.0,16,0.015515313257075497,43.0,16.33,2.58,6.0,10.0,5.0,0.9600000000000002,15.0,88.0,105.0,29.0,0.0,105.0,65.0,88.0,2.0,3.3,388.36,0.66696,32.065,917.6300000000001,25.786875,0.4800000000000001,0.6091199348919785,3.0,178.006638,2.1,16.0,2.202,1234.93,0.0,2.58,83.0,23.0,32.95,11.0,36.46,0.8400000000000001,4.0,16.0,1.9,30.973762,10.0,0.6500000000000001,0.0,3.3,148.0,1.93
id27,34,0.0,0.0,0.0,11.44,4.860000000000002,0.22439999999999988,0.0,36.4,85.1,537.793,-2.3501944647759245,4,0.0,122.7,0.22602739726027396,0.0,0.1417201797525335,0.54,4868701.549841093,8.0,0.0,5.0,2.0,0.0,0.1,32.5,0.8044,0.091626825790732,15.2,0.6,0.0,4.1,14.6,0.0,0.547945205479452,24.99404761904,2.2,317.3,4.0,3.0,0.0,1.625,2.363,16.0,16.620000000000005,0.799,10.0,223.0,14.0,34,0.013891624104671377,41.0,16.33,2.55,16.0,10.0,5.0,0.9600000000000002,15.0,89.0,120.0,29.0,0.0,107.0,65.0,89.0,2.0,3.3,494.0,0.32824,78.96,917.6300000000001,25.92,0.4800000000000001,0.6091199348919785,4.0,178.006638,2.1,34.0,1.625,1234.93,0.0,2.55,83.0,24.0,32.95,11.0,38.5,0.8400000000000001,4.0,16.0,1.9,30.973762,10.0,0.6199999999999999,0.0,3.3,148.0,1.93
id28,16,0.0,0.0,0.0,27.333333333333332,6.444444444444443,0.24333333333333337,0.0,43.333333333333336,82.66666666666667,590.8366666666667,-2.320174340877259,4,0.0,125.66666666666667,0.19767441860465115,0.0,0.22664276259811755,0.888888888888889,6103199.15977866,5.0,0.0,5.0,2.0,0.08147800000000002,0.16666666666666666,112.0,1.101,0.1002380044323461,14.666666666666666,0.0,0.0,4.333333333333333,14.333333333333334,0.5,0.3488372093023256,25.791770833333334,2.3333333333333335,388.36,4.0,3.0,0.0,2.202,2.3366666666666664,16.0,16.620000000000005,2.202,0.0,213.0,70.0,83,0.0177337046388435,43.0,16.33,2.58,6.0,10.0,6.0,1.4444444444444446,16.0,88.0,105.0,29.0,0.0,105.0,65.0,88.0,12.0,2.8333333333333335,388.36,1.101,32.065,846.57,25.786875,0.7777777777777778,0.5178720843256431,3.0,176.9154,2.1666666666666665,16.0,2.202,1234.93,0.0,2.58,83.0,23.0,32.95,11.0,75.33333333333333,1.222222222222222,4.0,16.0,1.8333333333333333,32.065,10.0,0.6500000000000001,0.0,2.8333333333333335,148.0,1.93
id31,34,0.0,0.0,0.0,16.75,8.625,0.2874999999999999,0.0,49.5,82.25,691.8325,-2.24386776611442,3,0.0,133.25,0.1527777777777778,0.0,0.1374260106976832,0.875,5980365.124277182,10.0,0.0,5.0,2.0,0.065608,0.25,66.25,0.3995,0.091626825790732,14.5,0.5,10.0,4.75,18.0,0.0,0.5555555555555556,25.28,2.0,494.0,4.0,4.0,0.0,0.799,2.2625,16.0,16.620000000000005,0.799,10.0,213.0,14.0,83,0.02005678080377428,28.0,16.33,2.55,16.0,0.0,11.0,1.75,34.0,89.0,120.0,29.0,0.0,120.0,65.0,89.0,12.0,2.75,494.0,0.3995,78.96,740.9300000000001,25.92,0.5,0.538608672507971,4.0,130.0204,1.75,34.0,0.799,1234.93,0.0,2.55,83.0,24.0,32.95,11.0,79.375,1.375,4.0,16.0,1.75,78.96,10.0,0.6199999999999999,0.0,2.75,148.0,1.93
id32,35,0.0,0.0,0.0,6.0,15.0,0.515,0.0,41.0,80.0,750.365,-2.3901464390283707,2,0.0,132.5,0.17857142857142858,0.0,0.0,0.5,4324222.6757471375,10.0,0.0,6.0,2.0,0.137927,0.5,144.5,0.7285,0.23296665194444466,14.0,0.0,10.0,4.5,14.0,0.0,0.7142857142857143,22.905,1.0,265.8,0.0,4.0,0.0,1.457,2.445,17.0,13.150000000000002,0.0,10.0,161.0,64.0,47,0.058241662986111165,25.0,16.33,2.96,11.0,0.0,11.0,3.0,35.0,95.0,120.0,17.0,0.0,120.0,65.0,65.0,64.0,2.5,265.8,0.7285,79.904,969.1300000000001,16.33,0.0,0.6299605249474366,4.0,27.964200000000005,0.5,35.0,1.457,1234.93,0.0,1.93,47.0,30.0,29.48,11.0,80.5,2.5,5.0,11.0,1.5,79.904,10.0,1.03,0.0,2.5,145.0,1.93
id33,7,0.0,0.0,0.0,15.0,6.75,0.5,0.0,17.0,77.75,1293.9450000000002,-2.678442817002566,4,0.0,89.5,0.34615384615384615,0.0,0.3579630281490151,1.25,14913558.895123389,2.5,0.0,5.0,2.0,0.0,0.25,156.25,2.73325,0.4344886992597051,14.0,0.0,0.0,2.75,6.5,0.0,0.38461538461538464,11.4609375,2.5,54.8,0.0,2.0,0.0,6.437,2.7399999999999998,16.0,10.689999999999998,0.0,0.0,213.0,12.0,7,0.06677117541432889,79.0,5.64,3.44,4.0,10.0,4.0,1.5,6.0,87.0,66.0,11.0,0.0,66.0,65.0,65.0,12.0,2.25,54.8,2.7332500000000004,12.0107,3768.2,5.64,1.0,0.3968502629920499,2.0,95.8575,2.25,6.0,6.437,3823.0,0.0,1.93,47.0,22.0,16.33,11.0,72.125,1.25,4.0,11.0,1.75,12.0107,10.0,1.51,0.25,2.25,145.0,1.93
id34,47,0.0,0.0,0.0,15.0,14.5,0.6150000000000001,0.0,32.0,79.5,703.265,-2.469574862197945,2,0.0,123.5,0.2777777777777778,0.0,0.0,0.5,4052793.587199977,5.0,0.0,6.0,3.0,0.14129900000000004,0.5,144.5,1.2465,0.3149236588531834,14.0,0.0,0.0,4.0,9.0,0.0,0.5555555555555556,20.41375,1.0,171.6,0.0,3.0,0.0,2.493,2.545,17.0,8.1675,0.0,0.0,161.0,64.0,47,0.07873091471329585,43.0,16.33,3.16,7.0,10.0,7.0,3.0,17.0,94.0,102.0,11.0,0.0,102.0,65.0,65.0,64.0,2.5,171.6,1.2465,35.453,1063.3300000000002,16.33,0.0,0.6299605249474366,3.0,72.4152,0.5,17.0,2.493,1234.93,0.0,1.93,47.0,29.0,24.4975,11.0,80.5,2.5,5.0,11.0,1.5,35.453,10.0,1.2300000000000002,0.0,2.5,145.0,1.93
id36,47,0.0,0.0,0.0,15.12,7.2,0.7056000000000001,0.0,20.6,81.0,522.146,-2.7522364283043994,3,0.0,92.6,0.3255813953488372,0.0,0.36918328279635887,0.8,4125240.1955750557,4.0,0.0,5.0,3.0,0.0,0.2,97.2,0.0766,0.4344886992597051,14.6,0.0,0.0,3.0,8.6,0.0,0.46511627906976744,13.329999999999998,2.2,54.8,4.0,2.0,0.0,0.383,2.852,16.0,13.899999999999999,0.0,0.0,213.0,12.0,47,0.10023134208602383,79.0,9.105,3.44,6.0,10.0,6.0,1.6800000000000002,8.0,87.0,66.0,14.0,0.0,66.0,65.0,87.0,12.0,2.8,54.8,0.12256,15.9994,1180.13,9.105,0.7200000000000001,0.6144633651371695,2.0,91.86880000000001,2.0,8.0,0.383,1234.93,0.0,3.44,47.0,22.0,23.005,11.0,102.24000000000001,1.44,4.0,16.0,1.8,15.9994,10.0,1.51,0.6,2.8,145.0,1.93
id38,15,0.0,0.0,0.0,3.75,2.109375,0.030468749999999892,0.0,17.0,81.875,374.651875,-2.1727696660533837,2,0.09922949428131171,109.375,0.5232558139534884,0.0,0.09717162517366282,0.3515625,0.16795151639157926,0.625,0.0,4.0,2.0,0.0,0.0625,15.9375,1.5234375,0.016757996080744575,14.75,0.0,0.0,3.125,5.375,0.0,0.11627906976744186,22.18022321425,2.875,317.3,3.0,3.0,0.09814694290329588,1.625,2.17375,15.0,6.240238095200002,1.625,0.0,223.0,2.0,15,0.0009819138328561274,38.0,16.33,2.19,5.0,10.0,5.0,0.46875,15.0,83.0,107.0,11.0,0.0,107.0,65.0,83.0,2.0,2.8125,317.3,0.1904296875,30.973762,917.6300000000001,22.5702380952,0.234375,0.9375925834491502,3.0,76.89443800000001,2.8125,15.0,1.625,1234.93,0.11237292720945259,2.19,47.0,18.0,22.5702380952,11.0,26.1328125,0.3515625,3.0,15.0,1.9375,30.973762,10.0,0.26,0.0,2.8125,145.0,1.93
id40,46,0.0,0.0,0.0,19.25,11.75,0.6875,0.0,27.25,75.25,793.145,-2.662405604006906,3,0.0,104.0,0.24242424242424243,0.0,0.3817036580381256,1.0,6856134.536169991,5.0,0.0,6.0,3.0,0.0,0.5,118.5,0.0,0.4344886992597051,13.25,0.0,0.0,3.5,8.25,0.0,0.6060606060606061,12.2375,1.25,54.8,4.0,2.0,0.0,0.0,2.7525,16.0,7.224999999999998,0.0,0.0,213.0,12.0,46,0.09533245433440336,79.0,9.105,3.44,6.0,10.0,6.0,2.75,8.0,87.0,66.0,11.0,0.0,66.0,62.0,87.0,12.0,2.0,54.8,0.0,15.9994,1773.25,9.105,0.75,0.538608672507971,2.0,91.86880000000001,1.0,8.0,0.0,1828.05,0.0,3.44,47.0,25.0,16.33,10.0,106.5,2.0,4.0,16.0,1.25,15.9994,10.0,1.51,0.5,2.0,145.0,1.93
id41,78,0.0,0.0,0.0,11.625,0.75,0.13124999999999992,0.0,70.25,63.5,1839.7825000000003,-2.1869581002355285,2,-0.0023476721839738287,138.25,0.0,0.0,0.015437172972984692,0.0,11.468601618817978,9.25,0.0,1.0,1.0,0.0,1.0,225.0,0.0,0.030160805409297664,10.25,0.0,9.0,5.75,20.75,0.0,0.4457831325301205,15.3475,1.75,1234.93,0.0,5.0,-0.008891567403635399,0.0,2.1925,11.0,1.3099999999999987,0.0,9.0,0.0,225.0,78,0.005655151014243312,9.0,15.02,2.28,24.0,1.0,11.0,0.375,47.0,65.0,136.0,24.0,0.375,136.0,63.0,63.0,225.0,0.0,2041.4,0.0,195.084,806.47,15.02,0.375,0.7591472429689157,6.0,87.2158,0.0,78.0,0.0,2041.4,0.05859048316124806,2.28,78.0,2.0,16.33,10.0,0.0,0.0,0.0,10.0,1.0,107.8682,10.0,0.34999999999999987,0.0,0.0,145.0,1.93
